Time,CellName,PRBUsageUL,PRBUsageDL,meanThr_DL,meanThr_UL,maxThr_DL,maxThr_UL,meanUE_DL,meanUE_UL,maxUE_DL,maxUE_UL,maxUE_UL+DL,CellName_encoded,Hour,DayOfWeek,Anomaly,Anomaly_Probability
1900-01-01 02:30:00,10BLTE,1.294,0.697,0.34,0.027,13.914,0.335,1.005,0.995,2.0,2.0,4.0,1,2,0,1,0.993159
1900-01-01 02:30:00,6VLTE,0.896,1.393,0.117,0.02,5.597,0.296,1.075,0.01,4.0,3.0,7.0,20,2,0,1,0.8165302
1900-01-01 02:15:00,7ALTE,0.1,0.597,0.358,0.025,13.733,0.475,1.015,0.01,3.0,2.0,5.0,22,2,0,1,0.9893198
1900-01-01 07:45:00,7CLTE,0.1,0.697,1.159,0.018,33.799,0.434,1.005,0.01,2.0,2.0,4.0,24,7,0,1,0.9860984
1900-01-01 12:15:00,7BLTE,0.199,1.393,0.617,0.039,23.01,0.716,1.144,0.01,4.0,3.0,7.0,23,12,0,1,0.9437771
1900-01-01 17:15:00,7WLTE,0.697,2.587,0.295,0.033,14.903,0.472,1.164,0.01,5.0,3.0,8.0,27,17,0,1,0.75280344
1900-01-01 07:45:00,8ALTE,4.577,0.697,0.132,0.019,12.927,0.207,1.055,0.995,3.0,2.0,5.0,28,7,0,1,0.9879062
1900-01-01 18:00:00,6ALTE,7.363,1.493,0.572,0.057,29.175,1.617,1.104,0.01,4.0,2.0,6.0,16,18,0,1,0.8861929
1900-01-01 06:00:00,6BLTE,6.269,0.697,0.187,0.029,8.412,1.165,1.035,0.01,3.0,2.0,5.0,17,6,0,1,0.87184024
1900-01-01 09:30:00,6ULTE,0.796,1.891,0.292,0.029,23.38,0.742,1.065,0.01,3.0,3.0,6.0,19,9,0,1,0.9112222
1900-01-01 09:45:00,4BLTE,8.259,1.393,0.394,0.021,33.905,0.353,1.075,1.005,4.0,3.0,7.0,11,9,0,1,0.9842206
1900-01-01 21:30:00,5CLTE,11.045,1.692,0.474,0.053,30.553,1.281,1.174,1.025,5.0,4.0,9.0,15,21,0,1,0.98826784
1900-01-01 22:00:00,3ALTE,7.761,1.592,0.404,0.032,4.887,0.611,1.085,1.015,4.0,3.0,7.0,7,22,0,1,0.9897531
1900-01-01 05:00:00,7VLTE,0.398,0.896,0.031,0.009,1.715,0.164,1.005,0.01,3.0,3.0,6.0,26,5,0,1,0.9313916
1900-01-01 15:45:00,7VLTE,1.393,3.184,0.8,0.039,22.665,1.198,1.114,0.01,4.0,2.0,6.0,26,15,0,1,0.879207
1900-01-01 12:30:00,6BLTE,18.209,1.99,0.601,0.053,20.668,0.658,1.214,0.01,6.0,3.0,9.0,17,12,0,1,0.7819273
1900-01-01 04:45:00,3ALTE,2.587,0.697,0.181,0.027,6.858,0.52,1.055,1.005,3.0,2.0,5.0,7,4,0,1,0.98820055
1900-01-01 18:00:00,6CLTE,5.473,0.697,0.191,0.032,8.661,3.381,1.045,0.01,3.0,2.0,5.0,18,18,0,1,0.8941304
1900-01-01 14:30:00,3BLTE,12.836,1.393,0.215,0.038,7.056,0.339,1.124,1.035,4.0,4.0,8.0,8,14,0,1,0.97317815
1900-01-01 08:00:00,6ULTE,0.199,0.896,0.061,0.015,1.992,0.117,1.035,0.01,3.0,1.0,4.0,19,8,0,1,0.9349523
1900-01-01 14:30:00,7ALTE,0.1,0.697,0.096,0.022,3.826,0.805,1.045,0.01,4.0,2.0,6.0,22,14,0,1,0.98428094
1900-01-01 03:00:00,4BLTE,12.537,1.095,0.193,0.23,9.935,21.916,1.184,1.065,5.0,4.0,9.0,11,3,0,1,0.93591654
1900-01-01 18:00:00,3ALTE,13.93,2.587,0.796,0.043,22.258,0.496,1.214,1.055,5.0,4.0,9.0,7,18,0,1,0.8951293
1900-01-01 02:45:00,1ALTE,3.383,0.597,0.075,0.02,3.103,0.241,1.055,1.015,3.0,2.0,5.0,3,2,0,1,0.991863
1900-01-01 00:15:00,9BLTE,7.562,1.493,0.644,0.031,40.759,0.461,1.085,1.025,3.0,3.0,6.0,32,0,0,1,0.9753087
1900-01-01 02:15:00,7VLTE,0.398,2.388,0.361,0.03,9.456,0.748,1.104,0.01,4.0,2.0,6.0,26,2,0,1,0.80374897
1900-01-01 00:30:00,3BLTE,16.02,5.771,1.593,0.088,21.206,1.147,1.264,1.085,5.0,4.0,9.0,8,0,0,1,0.58559036
1900-01-01 21:00:00,9BLTE,2.488,0.398,0.038,0.017,4.101,1.087,1.015,0.995,3.0,2.0,5.0,32,21,0,1,0.99250716
1900-01-01 02:30:00,8BLTE,3.184,0.597,0.1,0.018,5.573,0.588,1.025,0.995,3.0,2.0,5.0,29,2,0,1,0.99734867
1900-01-01 14:30:00,8CLTE,3.085,2.388,1.322,0.059,34.235,0.878,1.045,1.035,4.0,3.0,7.0,30,14,0,1,0.87514955
1900-01-01 03:30:00,8BLTE,4.179,1.095,0.487,0.046,21.127,1.5,1.075,1.015,4.0,3.0,7.0,29,3,0,1,0.99196273
1900-01-01 18:30:00,9ALTE,4.179,0.796,0.21,0.027,4.238,0.483,1.055,1.045,3.0,3.0,6.0,31,18,0,1,0.9609852
1900-01-01 12:30:00,7CLTE,0.1,0.498,0.034,0.019,0.34,0.203,1.085,0.01,3.0,2.0,5.0,24,12,0,1,0.9978789
1900-01-01 21:45:00,6ALTE,7.065,3.483,1.435,0.058,38.885,0.753,1.104,0.01,5.0,3.0,8.0,16,21,0,1,0.8379551
1900-01-01 05:45:00,2ALTE,0.0,0.398,0.009,0.007,0.03,0.02,0.995,0.01,1.0,1.0,2.0,6,5,0,1,0.9949976
1900-01-01 09:30:00,3CLTE,3.781,0.995,0.274,0.028,17.913,0.358,1.095,1.005,3.0,2.0,5.0,9,9,0,1,0.9925209
1900-01-01 16:30:00,10ALTE,7.861,0.896,0.244,0.027,23.871,0.872,1.095,1.085,4.0,3.0,7.0,0,16,0,1,0.95387995
1900-01-01 11:45:00,9BLTE,1.592,0.498,0.114,0.017,2.513,0.297,1.005,0.995,2.0,2.0,4.0,32,11,0,1,0.9970048
1900-01-01 12:15:00,1BLTE,12.537,1.891,1.011,0.077,37.269,1.292,1.164,1.045,6.0,3.0,9.0,4,12,0,1,0.898916
1900-01-01 09:45:00,2ALTE,0.0,0.398,0.018,0.005,0.034,0.007,0.995,0.01,1.0,1.0,2.0,6,9,0,1,0.99559325
1900-01-01 20:30:00,3ALTE,8.458,0.995,0.176,0.033,4.101,0.541,1.075,1.035,4.0,3.0,7.0,7,20,0,1,0.9958604
1900-01-01 02:30:00,3CLTE,0.597,0.398,0.007,0.003,0.111,0.03,0.995,0.995,2.0,1.0,3.0,9,2,0,1,0.9972843
1900-01-01 11:45:00,7VLTE,0.796,1.194,0.062,0.019,3.7,0.209,1.045,0.01,3.0,3.0,6.0,26,11,0,1,0.90750325
1900-01-01 16:30:00,7ALTE,0.199,0.796,0.187,0.026,5.971,0.251,1.065,0.01,3.0,2.0,5.0,22,16,0,1,0.9813549
1900-01-01 05:15:00,6ULTE,0.199,0.896,0.055,0.014,2.394,0.215,1.025,0.01,3.0,2.0,5.0,19,5,0,1,0.96919435
1900-01-01 01:45:00,6CLTE,2.189,0.498,0.039,0.008,3.957,0.152,1.015,0.01,2.0,2.0,4.0,18,1,0,1,0.9548266
1900-01-01 01:45:00,9BLTE,2.488,0.597,0.175,0.021,2.611,0.341,1.035,1.005,3.0,2.0,5.0,32,1,0,1,0.9963218
1900-01-01 00:30:00,8CLTE,7.662,1.095,0.461,0.063,25.651,8.265,1.134,1.025,4.0,3.0,7.0,30,0,0,1,0.9933443
1900-01-01 03:00:00,3BLTE,5.771,1.592,0.271,0.041,15.154,1.048,1.095,1.005,4.0,3.0,7.0,8,3,0,1,0.9859249
1900-01-01 02:30:00,6CLTE,3.582,0.498,0.085,0.015,1.635,0.209,1.015,0.01,3.0,2.0,5.0,18,2,0,1,0.95933354
1900-01-01 01:30:00,6CLTE,2.388,0.498,0.146,0.027,8.439,0.552,1.025,0.01,3.0,2.0,5.0,18,1,0,1,0.9650443
1900-01-01 06:30:00,2ALTE,0.0,0.398,0.008,0.006,0.029,0.019,0.995,0.01,1.0,1.0,2.0,6,6,0,1,0.99446636
1900-01-01 08:00:00,6VLTE,0.398,1.194,0.117,0.016,9.06,0.29,1.005,0.01,4.0,2.0,6.0,20,8,0,1,0.9312306
1900-01-01 11:30:00,4ALTE,4.279,2.886,1.013,0.044,17.273,0.489,1.035,1.005,3.0,2.0,5.0,10,11,0,1,0.9535198
1900-01-01 15:45:00,5ALTE,4.179,0.597,0.088,0.029,3.75,0.854,1.035,1.015,3.0,2.0,5.0,13,15,0,1,0.9918439
1900-01-01 21:00:00,1ALTE,12.537,2.786,0.812,0.058,16.694,0.86,1.164,1.055,4.0,4.0,8.0,3,21,0,1,0.77489316
1900-01-01 02:15:00,5ALTE,3.085,0.498,0.15,0.011,6.474,0.156,1.005,0.995,2.0,2.0,4.0,13,2,0,1,0.9941888
1900-01-01 11:45:00,6CLTE,4.577,0.896,0.376,0.031,36.824,0.676,1.045,0.01,3.0,2.0,5.0,18,11,0,1,0.88856566
1900-01-01 16:45:00,9BLTE,2.488,0.796,0.249,0.024,7.198,0.479,1.025,1.005,3.0,2.0,5.0,32,16,0,1,0.99378806
1900-01-01 23:15:00,9BLTE,2.488,0.498,0.037,0.012,3.195,0.165,1.005,0.995,3.0,2.0,5.0,32,23,0,1,0.9955173
1900-01-01 08:45:00,1BLTE,1.791,0.498,0.089,0.018,6.423,0.232,1.025,0.995,3.0,2.0,5.0,4,8,0,1,0.99709165
1900-01-01 04:00:00,5BLTE,4.677,0.398,0.008,0.004,0.425,0.09,1.005,0.995,2.0,2.0,4.0,14,4,0,1,0.9950899
1900-01-01 02:00:00,1ALTE,8.955,3.383,1.339,0.06,41.4,0.921,1.124,1.025,4.0,3.0,7.0,3,2,0,1,0.9793569
1900-01-01 12:15:00,2ALTE,0.299,0.398,0.213,0.016,3.003,0.083,0.995,0.01,1.0,1.0,2.0,6,12,0,1,0.995887
1900-01-01 07:45:00,9BLTE,0.498,0.398,0.02,0.013,0.252,0.152,0.995,0.995,2.0,1.0,3.0,32,7,0,1,0.99785006
1900-01-01 01:30:00,4BLTE,12.239,2.886,0.71,0.058,4.956,0.314,1.194,1.065,5.0,4.0,9.0,11,1,0,1,0.76287705
1900-01-01 13:30:00,3BLTE,11.741,2.09,0.498,0.045,21.809,0.736,1.134,1.095,5.0,4.0,9.0,8,13,0,1,0.8946061
1900-01-01 02:30:00,4BLTE,12.537,2.388,0.863,0.091,30.63,1.09,1.164,1.025,5.0,3.0,8.0,11,2,0,1,0.9682063
1900-01-01 00:15:00,10ALTE,8.955,4.279,0.848,0.039,8.821,2.732,1.114,1.045,4.0,4.0,8.0,0,0,0,1,0.859295
1900-01-01 09:00:00,7ALTE,0.896,1.493,0.621,0.071,19.41,2.999,1.065,0.01,4.0,2.0,6.0,22,9,0,1,0.8934337
1900-01-01 12:45:00,5ALTE,2.587,0.498,0.105,0.016,5.901,0.571,1.025,0.995,3.0,2.0,5.0,13,12,0,1,0.9952421
1900-01-01 00:45:00,6CLTE,3.682,0.597,0.188,0.017,16.78,0.594,1.035,0.01,3.0,2.0,5.0,18,0,0,1,0.9323743
1900-01-01 23:00:00,10ALTE,11.443,1.493,0.262,0.042,6.051,0.421,1.114,1.055,5.0,4.0,9.0,0,23,0,1,0.8702778
1900-01-01 12:15:00,5ALTE,5.075,0.995,0.226,0.047,15.31,0.945,1.154,1.015,5.0,3.0,8.0,13,12,0,1,0.992512
1900-01-01 02:15:00,4BLTE,11.642,1.99,0.609,0.04,31.153,0.638,1.144,1.015,5.0,3.0,8.0,11,2,0,1,0.9804536
1900-01-01 10:00:00,3ALTE,12.736,1.393,0.366,0.047,12.741,0.973,1.154,1.015,4.0,3.0,7.0,7,10,0,1,0.9701816
1900-01-01 08:00:00,5BLTE,5.075,0.398,0.004,0.003,0.342,0.069,1.005,0.995,2.0,2.0,4.0,14,8,0,1,0.9954726
1900-01-01 20:30:00,1BLTE,15.92,2.687,0.739,0.109,38.17,1.131,1.433,1.065,7.0,4.0,11.0,4,20,0,1,0.59642524
1900-01-01 11:30:00,9BLTE,2.786,0.697,0.17,0.029,8.136,0.57,1.085,1.015,3.0,3.0,6.0,32,11,0,1,0.9901994
1900-01-01 11:00:00,7VLTE,0.697,1.791,0.29,0.026,18.954,0.709,1.085,0.01,4.0,2.0,6.0,26,11,0,1,0.9589323
1900-01-01 09:45:00,8CLTE,1.791,0.498,0.178,0.017,4.361,0.189,1.025,1.005,3.0,3.0,6.0,30,9,0,1,0.99798715
1900-01-01 19:30:00,9ALTE,2.09,0.597,0.113,0.02,6.65,0.371,1.015,1.035,3.0,2.0,5.0,31,19,0,1,0.9499391
1900-01-01 22:30:00,5CLTE,9.254,1.095,0.191,0.027,25.441,0.688,1.085,1.005,4.0,2.0,6.0,15,22,0,1,0.99155277
1900-01-01 00:45:00,2ALTE,0.199,0.398,0.094,0.022,1.159,0.082,0.995,0.01,1.0,1.0,2.0,6,0,0,1,0.9955397
1900-01-01 00:15:00,8CLTE,6.07,0.995,0.387,0.043,20.064,0.876,1.085,1.005,4.0,3.0,7.0,30,0,0,1,0.9929802
1900-01-01 00:00:00,2ALTE,0.199,0.398,0.015,0.022,0.056,0.098,0.995,0.01,1.0,1.0,2.0,6,0,0,1,0.9963509
1900-01-01 13:00:00,7BLTE,0.299,2.786,1.463,0.074,38.127,1.067,1.244,0.01,5.0,2.0,7.0,23,13,0,1,0.92090666
1900-01-01 05:00:00,3ALTE,3.682,0.896,0.155,0.02,19.116,0.437,1.045,1.005,3.0,2.0,5.0,7,5,0,1,0.98667496
1900-01-01 00:00:00,7ALTE,0.398,0.697,0.243,0.048,6.774,1.402,1.065,0.01,3.0,2.0,5.0,22,0,0,1,0.9052636
1900-01-01 02:15:00,9BLTE,0.796,0.398,0.023,0.012,0.636,0.207,0.995,0.995,2.0,1.0,3.0,32,2,0,1,0.9976083
1900-01-01 17:15:00,6ULTE,1.791,2.289,0.386,0.063,9.57,2.853,1.164,0.01,5.0,4.0,9.0,19,17,0,1,0.7363939
1900-01-01 14:00:00,1BLTE,13.632,1.692,0.346,0.076,8.424,7.217,1.274,1.045,5.0,4.0,9.0,4,14,0,1,0.9259731
1900-01-01 14:15:00,8BLTE,10.448,1.095,0.208,0.085,10.257,2.768,1.134,1.015,4.0,3.0,7.0,29,14,0,1,0.9915166
1900-01-01 12:15:00,6ALTE,7.96,1.294,0.525,0.052,29.655,1.033,1.124,0.01,4.0,3.0,7.0,16,12,0,1,0.8579358
1900-01-01 12:45:00,5ALTE,6.07,1.493,0.465,0.038,27.928,1.069,1.055,1.005,4.0,2.0,6.0,13,12,0,1,0.98420006
1900-01-01 03:45:00,6ULTE,0.299,0.796,0.025,0.009,0.637,0.054,0.985,0.01,2.0,2.0,4.0,19,3,0,1,0.82903403
1900-01-01 12:45:00,7CLTE,0.1,0.697,0.268,0.016,9.088,0.467,1.045,0.01,3.0,2.0,5.0,24,12,0,1,0.98372436
1900-01-01 07:30:00,5CLTE,2.886,0.498,0.03,0.008,3.182,0.523,1.005,0.995,2.0,2.0,4.0,15,7,0,1,0.995419
1900-01-01 07:30:00,5ALTE,1.095,0.398,0.032,0.017,0.391,0.08,1.015,0.995,2.0,2.0,4.0,13,7,0,1,0.9957404
1900-01-01 12:45:00,8BLTE,10.448,2.388,0.685,0.063,21.325,1.213,1.184,1.025,5.0,3.0,8.0,29,12,0,1,0.985437
1900-01-01 21:00:00,6CLTE,5.075,0.597,0.052,0.02,1.438,0.335,1.025,0.01,3.0,2.0,5.0,18,21,0,1,0.94959176
1900-01-01 23:15:00,1ALTE,12.537,1.194,0.189,0.062,8.723,0.34,1.294,1.065,7.0,5.0,12.0,3,23,0,1,0.83037794
1900-01-01 17:30:00,7ALTE,0.199,0.697,0.135,0.015,14.815,0.367,1.065,0.01,4.0,2.0,6.0,22,17,0,1,0.9814605
1900-01-01 06:45:00,4CLTE,6.866,0.796,0.25,0.03,16.596,0.688,1.075,1.005,4.0,3.0,7.0,12,6,0,1,0.9913016
1900-01-01 02:00:00,5BLTE,5.274,0.498,0.036,0.007,4.219,0.11,1.015,0.995,3.0,2.0,5.0,14,2,0,1,0.99416685
1900-01-01 13:45:00,2ALTE,0.1,0.398,0.028,0.008,0.045,0.013,0.995,0.01,1.0,1.0,2.0,6,13,0,1,0.9978818
1900-01-01 16:45:00,7WLTE,0.398,0.995,0.048,0.017,0.653,0.164,1.075,0.01,4.0,2.0,6.0,27,16,0,1,0.9789482
1900-01-01 16:30:00,1BLTE,13.831,1.194,0.372,0.048,8.298,0.448,1.184,1.025,5.0,3.0,8.0,4,16,0,1,0.99287075
1900-01-01 17:30:00,2ALTE,0.1,0.398,0.023,0.014,0.094,0.053,0.995,0.01,1.0,1.0,2.0,6,17,0,1,0.9977512
1900-01-01 23:45:00,6WLTE,2.189,7.264,1.59,0.095,24.481,2.323,1.224,0.01,5.0,4.0,9.0,21,23,0,1,0.8568967
1900-01-01 05:00:00,4ALTE,2.687,0.697,0.594,0.014,53.827,0.972,1.015,1.005,2.0,2.0,4.0,10,5,0,1,0.99003077
1900-01-01 12:45:00,3CLTE,3.881,2.488,1.105,0.038,43.663,0.63,1.045,0.995,3.0,2.0,5.0,9,12,0,1,0.9655181
1900-01-01 19:00:00,10ALTE,8.159,1.791,0.413,0.038,36.512,0.45,1.095,1.015,3.0,3.0,6.0,0,19,0,1,0.98940533
1900-01-01 16:00:00,6ULTE,0.995,2.289,0.266,0.023,7.185,0.354,1.055,0.01,3.0,3.0,6.0,19,16,0,1,0.8579263
1900-01-01 14:00:00,8BLTE,10.249,1.791,0.511,0.047,24.591,0.6,1.164,1.035,5.0,3.0,8.0,29,14,0,1,0.95138913
1900-01-01 15:30:00,5BLTE,10.448,1.294,0.221,0.032,15.965,0.488,1.154,1.124,4.0,4.0,8.0,14,15,0,1,0.81533426
1900-01-01 12:45:00,7WLTE,2.687,7.164,1.281,0.056,18.684,0.828,0.995,0.01,3.0,3.0,6.0,27,12,0,1,0.76359254
1900-01-01 14:00:00,3CLTE,5.572,1.692,0.414,0.029,15.258,0.513,1.075,1.005,4.0,3.0,7.0,9,14,0,1,0.9922679
1900-01-01 05:15:00,7ALTE,0.1,1.095,1.103,0.059,22.818,0.668,1.035,0.01,3.0,2.0,5.0,22,5,0,1,0.97156864
1900-01-01 02:30:00,4CLTE,5.473,0.498,0.044,0.019,3.93,0.44,1.045,1.015,4.0,3.0,7.0,12,2,0,1,0.9939062
1900-01-01 09:30:00,7ALTE,0.1,0.498,0.052,0.016,1.931,0.235,1.045,0.01,3.0,2.0,5.0,22,9,0,1,0.993863
1900-01-01 16:45:00,5ALTE,3.582,0.597,0.162,0.033,17.355,1.508,1.025,1.005,2.0,2.0,4.0,13,16,0,1,0.9928877
1900-01-01 19:45:00,6BLTE,20.298,2.587,0.644,0.054,27.378,6.088,1.194,0.01,5.0,4.0,9.0,17,19,0,1,0.74253136
1900-01-01 04:15:00,6ULTE,0.498,0.796,0.018,0.006,0.556,0.095,1.015,0.01,3.0,3.0,6.0,19,4,0,1,0.9198883
1900-01-01 01:15:00,9ALTE,2.09,0.796,0.215,0.029,2.941,1.014,1.025,0.995,3.0,2.0,5.0,31,1,0,1,0.9941288
1900-01-01 11:15:00,7ULTE,1.095,1.095,0.065,0.078,5.214,5.982,1.095,0.01,4.0,3.0,7.0,25,11,0,1,0.96400183
1900-01-01 18:45:00,6ULTE,1.99,3.383,0.697,0.048,18.025,0.492,1.214,0.01,5.0,4.0,9.0,19,18,0,1,0.7740363
1900-01-01 19:00:00,10ALTE,11.741,1.393,0.417,0.069,16.904,1.115,1.144,1.045,4.0,4.0,8.0,0,19,0,1,0.86259425
1900-01-01 06:00:00,7VLTE,0.398,0.896,0.05,0.01,1.915,0.189,1.055,0.01,3.0,2.0,5.0,26,6,0,1,0.8766883
1900-01-01 02:45:00,8ALTE,6.269,1.493,0.671,0.047,46.06,0.857,1.085,1.015,4.0,3.0,7.0,28,2,0,1,0.9828803
1900-01-01 00:15:00,3BLTE,10.846,1.791,0.496,0.038,17.123,0.531,1.114,1.015,4.0,3.0,7.0,8,0,0,1,0.9788188
1900-01-01 01:30:00,1BLTE,20.398,2.786,1.0,0.141,54.662,5.328,1.453,1.085,7.0,4.0,11.0,4,1,0,1,0.7860916
1900-01-01 14:00:00,7WLTE,0.697,1.095,0.107,0.012,4.174,0.182,1.045,0.01,3.0,2.0,5.0,27,14,0,1,0.92418426
1900-01-01 06:00:00,6CLTE,4.577,0.697,0.291,0.026,11.716,0.842,1.035,0.01,3.0,2.0,5.0,18,6,0,1,0.87184024
1900-01-01 16:30:00,4ALTE,4.876,2.189,0.526,0.041,42.774,1.38,1.075,1.065,4.0,3.0,7.0,10,16,0,1,0.94612795
1900-01-01 19:15:00,1ALTE,12.736,1.493,0.361,0.045,11.782,0.567,1.184,1.085,5.0,4.0,9.0,3,19,0,1,0.883431
1900-01-01 06:15:00,9BLTE,0.597,0.398,0.029,0.013,1.029,0.158,0.995,0.995,2.0,2.0,4.0,32,6,0,1,0.99701333
1900-01-01 17:15:00,6BLTE,26.069,4.279,1.485,0.079,51.05,1.9,1.214,0.01,5.0,4.0,9.0,17,17,0,1,0.62298614
1900-01-01 00:45:00,6ULTE,2.189,2.388,0.337,0.057,5.543,0.628,1.204,0.01,5.0,3.0,8.0,19,0,0,1,0.6622568
1900-01-01 09:15:00,3CLTE,2.687,0.796,0.326,0.032,12.984,0.748,1.035,0.995,3.0,2.0,5.0,9,9,0,1,0.98932785
1900-01-01 02:15:00,10ALTE,4.776,2.09,0.793,0.035,26.502,0.728,1.035,1.005,3.0,2.0,5.0,0,2,0,1,0.984116
1900-01-01 03:30:00,9BLTE,2.687,0.597,0.242,0.016,46.178,0.444,1.005,0.995,2.0,2.0,4.0,32,3,0,1,0.9957709
1900-01-01 06:00:00,4CLTE,7.861,1.095,0.473,0.027,19.14,1.524,1.055,1.005,3.0,3.0,6.0,12,6,0,1,0.9866089
1900-01-01 23:30:00,5CLTE,6.368,0.697,0.174,0.028,17.33,1.572,1.055,1.005,3.0,2.0,5.0,15,23,0,1,0.9863647
1900-01-01 07:30:00,3CLTE,1.294,0.597,0.24,0.023,10.001,0.587,1.015,0.995,2.0,2.0,4.0,9,7,0,1,0.9962651
1900-01-01 19:15:00,3ALTE,12.836,2.587,0.558,0.045,20.664,0.561,1.174,1.085,5.0,4.0,9.0,7,19,0,1,0.88066334
1900-01-01 14:15:00,1CLTE,21.293,3.284,1.013,0.083,14.078,1.22,1.294,1.134,5.0,5.0,10.0,5,14,0,1,0.5477003
1900-01-01 17:15:00,10CLTE,6.368,0.896,0.213,0.029,4.74,0.295,1.085,1.005,4.0,2.0,6.0,2,17,0,1,0.99591136
1900-01-01 06:00:00,2ALTE,0.0,0.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,0,1,0.9902946
1900-01-01 20:00:00,7BLTE,0.199,0.697,0.135,0.026,6.37,0.425,1.174,0.01,4.0,2.0,6.0,23,20,0,1,0.97031367
1900-01-01 22:00:00,3BLTE,15.124,1.791,0.475,0.107,31.323,3.101,1.264,1.264,6.0,5.0,11.0,8,22,0,1,0.5869712
1900-01-01 08:45:00,4CLTE,7.164,3.383,1.088,0.041,31.092,1.321,1.075,1.045,4.0,3.0,7.0,12,8,0,1,0.8938661
1900-01-01 08:30:00,8CLTE,0.995,0.498,0.081,0.008,2.615,0.152,1.015,1.005,2.0,2.0,4.0,30,8,0,1,0.99740535
1900-01-01 22:00:00,4BLTE,21.89,2.886,0.992,0.229,31.728,2.82,1.363,1.164,7.0,5.0,12.0,11,22,0,1,0.5696431
1900-01-01 22:30:00,1ALTE,10.945,1.493,0.296,0.05,6.505,0.919,1.144,1.075,5.0,4.0,9.0,3,22,0,1,0.897127
1900-01-01 00:00:00,5BLTE,9.154,0.995,0.204,0.043,8.259,0.686,1.085,1.025,4.0,3.0,7.0,14,0,0,1,0.9942062
1900-01-01 03:15:00,2ALTE,0.0,0.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,0,1,0.9905489
1900-01-01 19:30:00,8BLTE,11.045,2.687,0.828,0.065,46.204,1.85,1.174,1.055,5.0,3.0,8.0,29,19,0,1,0.9100451
1900-01-01 12:15:00,10CLTE,5.274,0.498,0.03,0.014,2.823,0.346,1.035,1.005,3.0,2.0,5.0,2,12,0,1,0.9958191
1900-01-01 10:00:00,6VLTE,0.896,1.99,0.199,0.024,6.494,0.58,1.075,0.01,3.0,2.0,5.0,20,10,0,1,0.9503953
1900-01-01 20:00:00,9BLTE,2.189,0.398,0.013,0.007,0.265,0.165,1.015,0.995,2.0,2.0,4.0,32,20,0,1,0.9959858
1900-01-01 22:15:00,10CLTE,6.766,1.493,0.65,0.046,8.779,0.442,1.095,1.015,4.0,3.0,7.0,2,22,0,1,0.985603
1900-01-01 13:45:00,6CLTE,5.075,2.786,0.866,0.029,17.784,1.783,1.065,0.01,3.0,3.0,6.0,18,13,0,1,0.8396468
1900-01-01 15:00:00,10CLTE,10.945,1.791,0.506,0.048,9.539,0.611,1.114,1.035,4.0,4.0,8.0,2,15,0,1,0.97895616
1900-01-01 16:30:00,3ALTE,12.637,2.786,0.963,0.044,38.848,0.857,1.114,1.035,4.0,5.0,9.0,7,16,0,1,0.96384346
1900-01-01 11:45:00,4BLTE,11.244,1.692,0.588,0.041,20.832,0.461,1.184,1.025,5.0,3.0,8.0,11,11,0,1,0.9866138
1900-01-01 15:45:00,7WLTE,0.498,1.592,0.165,0.021,7.158,0.491,1.055,0.01,3.0,2.0,5.0,27,15,0,1,0.94596857
1900-01-01 13:45:00,6WLTE,9.652,5.572,0.828,0.159,27.932,3.4,1.284,0.01,6.0,4.0,10.0,21,13,0,1,0.5356432
1900-01-01 02:30:00,10ALTE,4.378,0.498,0.04,0.014,1.401,0.3,1.035,1.005,3.0,2.0,5.0,0,2,0,1,0.9963456
1900-01-01 04:15:00,8CLTE,21.592,5.97,2.88,0.149,42.564,1.022,1.363,1.065,6.0,4.0,10.0,30,4,0,1,0.823129
1900-01-01 03:00:00,1BLTE,6.269,0.796,0.188,0.035,12.039,0.602,1.095,1.015,4.0,3.0,7.0,4,3,0,1,0.9932927
1900-01-01 17:15:00,6ALTE,7.562,0.896,0.205,0.037,16.78,1.2,1.065,0.01,4.0,3.0,7.0,16,17,0,1,0.93225026
1900-01-01 01:45:00,7VLTE,0.398,1.095,0.155,0.024,5.395,0.59,1.045,0.01,3.0,2.0,5.0,26,1,0,1,0.84671724
1900-01-01 06:30:00,5BLTE,4.478,0.398,0.004,0.003,0.142,0.061,1.015,1.005,3.0,2.0,5.0,14,6,0,1,0.99344736
1900-01-01 01:15:00,4BLTE,11.542,3.085,0.852,0.046,25.684,0.641,1.164,1.035,5.0,3.0,8.0,11,1,0,1,0.93414396
1900-01-01 12:15:00,9BLTE,1.99,0.597,0.122,0.014,3.64,0.172,0.995,0.995,3.0,2.0,5.0,32,12,0,1,0.9916488
1900-01-01 21:30:00,3CLTE,10.448,2.488,0.632,0.188,13.995,1.746,1.164,1.045,4.0,3.0,7.0,9,21,0,1,0.8969335
1900-01-01 11:00:00,6WLTE,1.194,2.189,0.274,0.035,4.246,1.02,1.114,0.01,4.0,3.0,7.0,21,11,0,1,0.87478286
1900-01-01 20:00:00,9ALTE,3.682,0.995,0.279,0.022,4.165,0.349,1.045,1.005,3.0,2.0,5.0,31,20,0,1,0.99130285
1900-01-01 00:00:00,1ALTE,8.756,2.388,0.829,0.036,33.456,0.819,1.065,1.005,3.0,3.0,6.0,3,0,0,1,0.9703024
