Time,CellName,PRBUsageUL,PRBUsageDL,meanThr_DL,meanThr_UL,maxThr_DL,maxThr_UL,meanUE_DL,meanUE_UL,maxUE_DL,maxUE_UL,maxUE_UL+DL,CellName_encoded,Hour,DayOfWeek,Anomaly,Anomaly_Probability
1900-01-01 06:30:00,9BLTE,0.707,0.505,0.471,0.038,13.417,0.449,1.021,1.011,2.0,1.0,3.0,32,6,0,0,0.0010151858
1900-01-01 20:30:00,5ALTE,4.042,0.707,0.097,0.018,10.974,0.807,1.051,1.021,3.0,2.0,5.0,13,20,0,0,0.005845065
1900-01-01 15:30:00,1BLTE,14.248,1.92,0.659,0.087,30.102,1.432,1.314,1.061,6.0,3.0,9.0,4,15,0,0,0.07793812
1900-01-01 08:15:00,4BLTE,16.572,3.133,0.76,0.056,31.354,0.63,1.243,1.091,6.0,4.0,10.0,11,8,0,0,0.033435985
1900-01-01 20:45:00,6ALTE,6.063,1.112,0.256,0.047,7.952,0.448,1.081,0.01,3.0,3.0,6.0,16,20,0,0,0.030428533
1900-01-01 12:00:00,8BLTE,21.625,4.446,1.582,0.159,53.308,7.017,1.384,1.192,6.0,5.0,11.0,29,12,0,0,0.044867843
1900-01-01 17:30:00,6BLTE,24.757,2.425,0.457,0.061,18.54,0.72,1.233,0.01,5.0,5.0,10.0,17,17,0,0,0.12977357
1900-01-01 10:15:00,10BLTE,7.074,0.808,0.14,0.022,29.054,1.02,1.071,1.021,3.0,3.0,6.0,1,10,0,0,0.004958839
1900-01-01 07:00:00,5CLTE,11.823,0.707,0.065,0.021,7.212,0.481,1.071,1.021,4.0,3.0,7.0,15,7,0,0,0.0036404205
1900-01-01 20:45:00,4BLTE,23.242,4.244,1.545,0.147,31.107,7.912,1.617,1.162,7.0,4.0,11.0,11,20,0,0,0.21310867
1900-01-01 13:30:00,7WLTE,2.425,4.042,0.696,0.111,14.775,1.815,1.506,0.01,8.0,4.0,12.0,27,13,0,0,0.010308267
1900-01-01 17:15:00,1CLTE,27.164,4.179,1.426,0.151,33.726,1.502,1.522,1.343,7.0,7.0,14.0,5,17,0,0,0.21840228
1900-01-01 18:30:00,6WLTE,2.021,3.84,0.39,0.052,13.38,0.81,1.233,0.01,5.0,3.0,8.0,21,18,0,0,0.22266845
1900-01-01 16:45:00,7ULTE,3.133,8.387,0.948,0.125,26.52,12.744,1.586,0.01,7.0,4.0,11.0,25,16,0,0,0.022374213
1900-01-01 09:15:00,5CLTE,15.865,2.526,0.538,0.068,21.042,0.747,1.263,1.041,5.0,4.0,9.0,15,9,0,0,0.019935947
1900-01-01 06:30:00,8ALTE,1.718,0.606,0.222,0.031,5.981,0.397,1.051,1.011,3.0,2.0,5.0,28,6,0,0,0.0067174225
1900-01-01 12:45:00,6ALTE,21.827,1.718,0.487,0.079,37.007,1.09,1.253,0.01,7.0,4.0,11.0,16,12,0,0,0.048790626
1900-01-01 06:45:00,8BLTE,3.335,0.606,0.102,0.019,3.892,0.41,1.041,1.051,3.0,2.0,5.0,29,6,0,0,0.005097404
1900-01-01 14:00:00,6CLTE,11.924,1.718,0.73,0.068,26.818,1.043,1.182,0.01,5.0,3.0,8.0,18,14,0,0,0.09744931
1900-01-01 13:00:00,7WLTE,3.032,3.84,0.672,0.099,11.448,2.127,1.445,0.01,6.0,3.0,9.0,27,13,0,0,0.016696896
1900-01-01 10:00:00,6WLTE,0.0,0.0,0.416,0.19,14.028,5.833,1.374,0.01,7.0,4.0,11.0,21,10,0,0,0.013749529
1900-01-01 08:15:00,9ALTE,4.749,0.909,0.219,0.034,11.965,2.629,1.051,1.021,3.0,2.0,5.0,31,8,0,0,0.0037347616
1900-01-01 12:15:00,4BLTE,32.538,6.568,1.597,0.165,27.442,5.673,1.718,1.364,8.0,7.0,15.0,11,12,0,0,0.016984316
1900-01-01 23:45:00,7ALTE,0.0,0.404,0.023,0.013,0.466,0.168,1.031,0.01,3.0,2.0,5.0,22,23,0,0,0.022833742
1900-01-01 11:15:00,5ALTE,17.077,2.93,0.679,0.109,29.8,3.92,1.344,1.152,6.0,5.0,11.0,13,11,0,0,0.051727515
1900-01-01 07:45:00,7ULTE,0.808,4.446,1.613,0.039,38.685,0.941,1.112,0.01,4.0,2.0,6.0,25,7,0,0,0.11278268
1900-01-01 19:30:00,9ALTE,4.749,0.808,0.139,0.025,3.803,0.451,1.081,1.041,6.0,3.0,9.0,31,19,0,0,0.0045215567
1900-01-01 12:00:00,4ALTE,3.84,3.436,2.041,0.042,53.374,0.879,1.061,1.021,3.0,3.0,6.0,10,12,0,0,0.039568324
1900-01-01 17:00:00,10CLTE,4.042,0.606,0.12,0.07,3.684,10.703,1.041,1.011,2.0,2.0,4.0,2,17,0,0,0.020558726
1900-01-01 12:15:00,6ALTE,16.269,1.516,0.353,0.067,6.929,1.857,1.202,0.01,5.0,4.0,9.0,16,12,0,0,0.113989085
1900-01-01 08:30:00,7CLTE,0.202,0.606,0.131,0.03,17.528,0.724,1.101,0.01,5.0,2.0,7.0,24,8,0,0,0.009841832
1900-01-01 04:45:00,3CLTE,0.404,0.404,0.037,0.016,1.696,0.161,1.011,1.011,2.0,1.0,3.0,9,4,0,0,0.0008474979
1900-01-01 21:30:00,10CLTE,7.882,1.718,0.33,0.044,15.077,0.656,1.132,1.031,4.0,3.0,7.0,2,21,0,0,0.008512329
1900-01-01 01:00:00,1CLTE,20.513,1.718,0.318,0.11,12.202,0.835,1.324,1.273,6.0,7.0,13.0,5,1,0,0,0.29649282
1900-01-01 11:00:00,9ALTE,21.322,2.425,0.763,0.085,25.163,0.934,1.374,1.182,8.0,5.0,13.0,31,11,0,0,0.00863507
1900-01-01 13:30:00,7VLTE,1.516,2.93,0.274,0.041,18.99,3.208,1.202,0.01,5.0,3.0,8.0,26,13,0,0,0.13733318
1900-01-01 22:45:00,8ALTE,16.168,2.122,0.417,0.065,4.697,0.642,1.354,1.101,6.0,4.0,10.0,28,22,0,0,0.11470834
1900-01-01 09:00:00,6WLTE,8.589,3.234,0.519,0.216,25.18,5.909,1.435,0.01,7.0,4.0,11.0,21,9,0,0,0.027963951
1900-01-01 19:30:00,7WLTE,2.122,6.063,1.182,0.099,19.872,2.266,1.405,0.01,6.0,4.0,10.0,27,19,0,0,0.038846537
1900-01-01 05:00:00,3ALTE,3.739,0.909,0.453,0.043,11.249,0.7,1.061,1.021,3.0,2.0,5.0,7,5,0,0,0.003123907
1900-01-01 11:45:00,8CLTE,11.924,1.213,0.27,0.036,15.285,0.586,1.122,1.031,4.0,3.0,7.0,30,11,0,0,0.002380341
1900-01-01 07:30:00,7CLTE,0.202,0.808,0.267,0.085,14.036,0.334,1.162,0.01,4.0,2.0,6.0,24,7,0,0,0.018942794
1900-01-01 05:45:00,7ALTE,0.0,0.404,0.007,0.004,0.064,0.159,1.011,0.01,2.0,1.0,3.0,22,5,0,0,0.0019023139
1900-01-01 19:15:00,7VLTE,1.718,2.93,0.543,0.08,30.481,4.879,1.263,0.01,5.0,4.0,9.0,26,19,0,0,0.097962
1900-01-01 23:45:00,1ALTE,8.286,0.808,0.115,0.02,10.94,0.853,1.101,1.021,4.0,3.0,7.0,3,23,0,0,0.0048734033
1900-01-01 03:30:00,9ALTE,0.404,0.404,0.007,0.006,0.056,0.079,1.011,1.011,1.0,1.0,2.0,31,3,0,0,0.0007167701
1900-01-01 04:00:00,6WLTE,0.101,0.808,0.025,0.011,0.653,0.286,1.031,0.01,2.0,2.0,4.0,21,4,0,0,0.009187637
1900-01-01 10:00:00,8ALTE,24.05,3.537,0.988,0.122,28.472,1.289,1.526,1.344,7.0,6.0,13.0,28,10,0,0,0.00456082
1900-01-01 00:00:00,6ULTE,1.213,2.223,0.369,0.052,9.75,0.981,1.202,0.01,4.0,3.0,7.0,19,0,0,0,0.11056802
1900-01-01 01:15:00,8ALTE,9.701,1.112,0.267,0.032,15.166,0.498,1.132,1.031,4.0,3.0,7.0,28,1,0,0,0.004412151
1900-01-01 00:00:00,1CLTE,27.462,3.98,1.3,0.133,31.317,0.809,1.582,1.403,7.0,6.0,13.0,5,0,0,0,0.386364
1900-01-01 22:15:00,8ALTE,19.303,3.483,1.224,0.108,21.266,1.85,1.323,1.194,6.0,5.0,11.0,28,22,0,0,0.41369152
1900-01-01 07:45:00,8BLTE,8.286,1.213,0.316,0.03,26.919,0.825,1.112,1.041,4.0,3.0,7.0,29,7,0,0,0.010942863
1900-01-01 16:15:00,7ULTE,2.223,3.941,0.579,0.072,22.629,1.282,1.516,0.01,7.0,5.0,12.0,25,16,0,0,0.02569444
1900-01-01 05:45:00,7CLTE,0.101,0.505,0.079,0.01,3.716,0.122,1.041,0.01,3.0,2.0,5.0,24,5,0,0,0.00509783
1900-01-01 04:30:00,4CLTE,5.154,0.505,0.057,0.024,1.562,0.26,1.081,1.041,3.0,2.0,5.0,12,4,0,0,0.00085680024
1900-01-01 06:45:00,7BLTE,0.101,0.505,0.131,0.017,4.458,0.403,1.061,0.01,3.0,2.0,5.0,23,6,0,0,0.002895302
1900-01-01 11:15:00,4BLTE,24.353,4.042,1.017,0.104,21.687,2.187,1.506,1.162,8.0,4.0,12.0,11,11,0,0,0.03225197
1900-01-01 04:00:00,6CLTE,2.021,0.404,0.026,0.008,1.122,0.184,1.021,0.01,3.0,2.0,5.0,18,4,0,0,0.011351531
1900-01-01 11:45:00,7VLTE,2.223,3.84,0.445,0.074,15.382,1.161,1.435,0.01,6.0,3.0,9.0,26,11,0,0,0.011075847
1900-01-01 04:45:00,5CLTE,3.032,0.404,0.004,0.004,0.142,0.266,1.031,1.011,3.0,2.0,5.0,15,4,0,0,0.0029226688
1900-01-01 11:45:00,1CLTE,32.942,5.457,1.413,0.182,35.783,2.92,1.698,1.516,7.0,6.0,13.0,5,11,0,0,0.10357404
1900-01-01 00:45:00,6WLTE,0.505,1.314,0.225,0.033,19.124,1.038,1.021,0.01,3.0,2.0,5.0,21,0,0,0,0.13865036
1900-01-01 16:00:00,7BLTE,0.707,2.93,1.305,0.109,65.17,13.727,1.586,0.01,8.0,3.0,11.0,23,16,0,0,0.017016994
1900-01-01 20:45:00,5BLTE,12.833,1.617,0.263,0.043,6.949,0.789,1.162,1.091,5.0,4.0,9.0,14,20,0,0,0.09418124
1900-01-01 02:15:00,6ALTE,4.042,3.234,3.507,0.56,55.49,2.047,0.909,0.01,3.0,2.0,5.0,16,2,0,0,0.20425703
1900-01-01 00:15:00,3CLTE,1.718,0.505,0.219,0.024,4.519,0.229,1.021,1.011,2.0,2.0,4.0,9,0,0,0,0.0019571856
1900-01-01 20:45:00,5CLTE,19.098,2.223,0.716,0.07,18.801,0.813,1.273,1.081,6.0,4.0,10.0,15,20,0,0,0.077306226
1900-01-01 03:30:00,9ALTE,0.303,0.404,0.016,0.008,0.159,0.089,1.011,1.011,1.0,1.0,2.0,31,3,0,0,0.00072883244
1900-01-01 22:30:00,6BLTE,23.242,2.324,0.572,0.074,32.716,0.814,1.263,0.01,5.0,4.0,9.0,17,22,0,0,0.12580976
1900-01-01 22:45:00,3CLTE,6.366,1.213,0.579,0.039,27.961,1.079,1.122,1.041,4.0,3.0,7.0,9,22,0,0,0.004501114
1900-01-01 19:30:00,7CLTE,0.505,1.314,0.385,0.043,14.473,0.717,1.172,0.01,4.0,3.0,7.0,24,19,0,0,0.06053997
1900-01-01 05:00:00,3ALTE,6.063,0.505,0.041,0.014,4.761,0.371,1.041,1.021,3.0,2.0,5.0,7,5,0,0,0.0013747592
1900-01-01 10:30:00,3CLTE,9.499,1.617,0.361,0.045,16.272,0.724,1.142,1.031,4.0,4.0,8.0,9,10,0,0,0.008351694
1900-01-01 03:00:00,3CLTE,1.819,0.505,0.037,0.017,1.854,0.249,1.031,1.011,2.0,2.0,4.0,9,3,0,0,0.0017287633
1900-01-01 17:00:00,8BLTE,20.109,3.234,0.953,0.118,33.634,7.405,1.415,1.162,7.0,4.0,11.0,29,17,0,0,0.033242796
1900-01-01 00:30:00,1CLTE,22.13,2.425,0.985,0.096,14.111,0.757,1.354,1.182,6.0,5.0,11.0,5,0,0,0,0.2174664
1900-01-01 04:00:00,4CLTE,4.244,0.505,0.05,0.014,2.723,0.191,1.031,1.021,3.0,2.0,5.0,12,4,0,0,0.0016049455
1900-01-01 03:45:00,10CLTE,0.808,0.404,0.021,0.009,0.446,0.124,1.021,1.011,2.0,1.0,3.0,2,3,0,0,0.0006927057
1900-01-01 09:45:00,6ALTE,11.014,1.718,0.503,0.044,50.138,1.956,1.122,0.01,4.0,3.0,7.0,16,9,0,0,0.034185827
1900-01-01 17:00:00,6CLTE,11.217,1.112,0.374,0.058,11.083,2.049,1.162,0.01,4.0,3.0,7.0,18,17,0,0,0.072235875
1900-01-01 08:15:00,9BLTE,3.032,0.606,0.18,0.022,11.661,0.505,1.041,1.011,3.0,2.0,5.0,32,8,0,0,0.008419584
1900-01-01 02:00:00,8CLTE,1.112,1.213,1.951,0.04,30.793,0.584,1.031,1.011,2.0,2.0,4.0,30,2,0,0,0.009124866
1900-01-01 14:30:00,10CLTE,3.739,0.707,0.167,0.017,5.916,0.231,1.041,1.011,3.0,3.0,6.0,2,14,0,0,0.026332721
1900-01-01 20:15:00,1ALTE,12.934,1.819,0.408,0.045,18.746,0.802,1.202,1.112,5.0,4.0,9.0,3,20,0,0,0.09916698
1900-01-01 22:15:00,4CLTE,19.402,2.122,0.503,0.111,15.692,1.587,1.334,1.192,6.0,5.0,11.0,12,22,0,0,0.14199364
1900-01-01 20:30:00,6ALTE,10.509,1.819,0.782,0.069,40.343,0.995,1.192,0.01,5.0,3.0,8.0,16,20,0,0,0.08576669
1900-01-01 14:45:00,6ULTE,2.223,3.739,0.634,0.089,18.109,3.366,1.394,0.01,6.0,4.0,10.0,19,14,0,0,0.051051173
1900-01-01 08:00:00,5ALTE,3.133,0.808,0.173,0.021,3.932,0.305,1.041,1.011,3.0,2.0,5.0,13,8,0,0,0.012608341
1900-01-01 05:45:00,6WLTE,2.829,1.011,0.058,0.077,3.281,2.162,1.041,0.01,3.0,3.0,6.0,21,5,0,0,0.061859008
1900-01-01 05:15:00,6CLTE,2.425,0.404,0.027,0.009,2.519,0.139,1.031,0.01,2.0,2.0,4.0,18,5,0,0,0.005770291
1900-01-01 13:15:00,8BLTE,21.221,3.739,1.142,0.106,22.264,0.677,1.394,1.202,6.0,5.0,11.0,29,13,0,0,0.035341933
1900-01-01 05:00:00,3CLTE,0.404,0.404,0.009,0.006,0.146,0.085,1.011,1.011,1.0,1.0,2.0,9,5,0,0,0.000855125
1900-01-01 17:00:00,2ALTE,0.303,0.404,0.013,0.008,0.094,0.055,1.011,0.01,1.0,2.0,3.0,6,17,0,0,0.007205438
1900-01-01 08:30:00,5ALTE,10.61,2.223,0.503,0.066,21.912,0.666,1.263,1.051,5.0,4.0,9.0,13,8,0,0,0.014825422
1900-01-01 15:30:00,1BLTE,18.492,3.335,1.372,0.111,40.72,1.667,1.384,1.091,6.0,4.0,10.0,4,15,0,0,0.09129411
1900-01-01 13:45:00,1ALTE,16.915,3.781,1.332,0.199,27.56,15.019,1.502,1.164,6.0,5.0,11.0,3,13,0,0,0.21823187
1900-01-01 00:00:00,8BLTE,5.861,0.808,0.207,0.027,7.903,0.508,1.101,1.021,4.0,3.0,7.0,29,0,0,0,0.005355109
1900-01-01 05:45:00,8ALTE,4.042,1.314,0.507,0.047,18.748,1.596,1.041,1.011,3.0,2.0,5.0,28,5,0,0,0.033223484
1900-01-01 03:15:00,7ULTE,0.303,1.314,0.539,0.037,15.708,0.506,1.021,0.01,2.0,2.0,4.0,25,3,0,0,0.08342451
1900-01-01 21:30:00,4ALTE,5.053,0.808,0.202,0.037,11.423,0.868,1.122,1.031,5.0,3.0,8.0,10,21,0,0,0.0017156932
1900-01-01 15:00:00,5ALTE,15.966,5.76,1.237,0.101,22.177,1.064,1.293,1.081,5.0,3.0,8.0,13,15,0,0,0.29318804
1900-01-01 05:00:00,8BLTE,0.808,0.404,0.089,0.005,6.089,0.179,1.011,1.011,1.0,1.0,2.0,29,5,0,0,0.0010441925
1900-01-01 13:15:00,5CLTE,26.273,5.659,1.229,0.129,22.064,1.019,1.546,1.172,8.0,5.0,13.0,15,13,0,0,0.0167464
1900-01-01 14:45:00,5ALTE,12.631,5.76,1.141,0.064,18.895,0.605,1.263,1.051,5.0,3.0,8.0,13,14,0,0,0.06976571
1900-01-01 15:45:00,6WLTE,1.516,6.366,0.97,0.055,20.286,1.129,1.223,0.01,5.0,4.0,9.0,21,15,0,0,0.20749459
1900-01-01 00:45:00,9ALTE,0.808,0.404,0.027,0.01,1.31,0.138,1.011,1.011,2.0,1.0,3.0,31,0,0,0,0.00072632276
1900-01-01 01:45:00,8ALTE,11.116,2.93,1.209,0.072,44.707,1.331,1.202,1.051,5.0,4.0,9.0,28,1,0,0,0.048606616
1900-01-01 20:45:00,7WLTE,0.606,1.213,0.073,0.025,2.465,0.377,1.101,0.01,4.0,2.0,6.0,27,20,0,0,0.026629062
1900-01-01 01:15:00,4ALTE,1.213,0.404,0.047,0.011,1.382,0.173,1.051,1.011,2.0,2.0,4.0,10,1,0,0,0.0020150086
1900-01-01 22:15:00,5CLTE,11.217,2.223,0.459,0.046,14.999,0.941,1.192,1.041,4.0,3.0,7.0,15,22,0,0,0.027237272
1900-01-01 09:30:00,9BLTE,3.032,0.707,0.209,0.019,3.167,0.212,1.112,1.021,4.0,2.0,6.0,32,9,0,0,0.002425167
1900-01-01 12:30:00,3BLTE,22.433,1.718,0.389,0.083,14.556,3.656,1.324,1.142,6.0,4.0,10.0,8,12,0,0,0.061336648
1900-01-01 18:45:00,4CLTE,24.05,3.739,1.258,0.125,36.119,1.062,1.435,1.304,7.0,5.0,12.0,12,18,0,0,0.060689572
1900-01-01 05:15:00,8CLTE,0.303,0.404,0.042,0.008,0.656,0.066,1.011,1.011,1.0,1.0,2.0,30,5,0,0,0.00087173644
1900-01-01 05:15:00,8BLTE,1.112,0.404,0.016,0.007,0.513,0.067,1.031,1.011,2.0,2.0,4.0,29,5,0,0,0.0019948236
1900-01-01 02:00:00,6ULTE,0.505,1.213,0.235,0.029,9.042,0.606,1.051,0.01,3.0,2.0,5.0,19,2,0,0,0.04856763
1900-01-01 12:45:00,1CLTE,26.879,5.457,1.118,0.135,17.011,1.192,1.607,1.516,7.0,7.0,14.0,5,12,0,0,0.1205313
1900-01-01 01:00:00,1CLTE,15.36,2.425,0.606,0.05,19.375,0.525,1.192,1.081,6.0,3.0,9.0,5,1,0,0,0.10698429
1900-01-01 13:15:00,7ALTE,0.909,1.617,0.393,0.047,13.221,0.836,1.202,0.01,4.0,4.0,8.0,22,13,0,0,0.11680919
1900-01-01 08:45:00,5CLTE,16.572,1.415,0.316,0.07,8.056,0.739,1.304,1.112,6.0,5.0,11.0,15,8,0,0,0.04117089
1900-01-01 18:00:00,1ALTE,27.789,5.558,1.623,0.207,29.18,2.447,1.698,1.213,8.0,5.0,13.0,3,18,0,0,0.040094953
1900-01-01 19:15:00,8ALTE,13.339,1.213,0.257,0.04,7.165,0.487,1.162,1.122,4.0,4.0,8.0,28,19,0,0,0.06776029
1900-01-01 01:45:00,9BLTE,2.223,0.505,0.088,0.015,4.396,0.444,1.031,1.021,3.0,2.0,5.0,32,1,0,0,0.0013069124
1900-01-01 05:30:00,4BLTE,3.436,0.404,0.013,0.011,1.889,0.186,1.031,1.011,2.0,2.0,4.0,11,5,0,0,0.0023544163
1900-01-01 06:00:00,6BLTE,7.579,0.808,0.52,0.019,15.543,0.284,1.031,0.01,2.0,2.0,4.0,17,6,0,0,0.040298108
1900-01-01 00:45:00,6CLTE,3.234,0.707,0.401,0.012,69.081,0.489,1.031,0.01,3.0,2.0,5.0,18,0,0,0,0.050540984
1900-01-01 19:45:00,3ALTE,14.046,1.617,0.359,0.059,11.141,0.799,1.253,1.112,6.0,5.0,11.0,7,19,0,0,0.119523875
1900-01-01 18:15:00,10BLTE,6.265,0.909,0.212,0.025,25.468,0.693,1.071,1.031,3.0,3.0,6.0,1,18,0,0,0.0051824334
1900-01-01 07:00:00,5ALTE,2.122,0.707,0.16,0.023,4.172,0.226,1.061,1.021,4.0,3.0,7.0,13,7,0,0,0.004530229
1900-01-01 10:00:00,5CLTE,21.221,2.829,1.027,0.113,40.964,3.157,1.435,1.112,6.0,5.0,11.0,15,10,0,0,0.014006399
1900-01-01 21:30:00,7VLTE,2.223,2.425,0.126,0.049,10.542,1.029,1.122,0.01,4.0,3.0,7.0,26,21,0,0,0.06728738
1900-01-01 01:45:00,9BLTE,0.808,0.404,0.021,0.015,0.319,0.604,1.011,1.011,2.0,1.0,3.0,32,1,0,0,0.00072632276
1900-01-01 13:45:00,9BLTE,3.638,1.011,0.107,0.017,12.823,0.657,1.051,1.021,3.0,2.0,5.0,32,13,0,0,0.00426325
1900-01-01 11:15:00,3BLTE,23.242,4.749,0.995,0.139,14.082,2.658,1.536,1.496,9.0,6.0,15.0,8,11,0,0,0.06822726
1900-01-01 13:45:00,5ALTE,12.328,1.112,0.181,0.039,4.359,0.802,1.132,1.061,4.0,4.0,8.0,13,13,0,0,0.016345464
1900-01-01 20:45:00,4ALTE,8.892,1.718,0.434,0.061,17.451,3.234,1.283,1.041,5.0,4.0,9.0,10,20,0,0,0.029549468
1900-01-01 08:00:00,2ALTE,0.101,0.404,0.35,0.017,1.952,0.058,1.011,0.01,1.0,1.0,2.0,6,8,0,0,0.0017592977
1900-01-01 13:30:00,10CLTE,4.749,0.808,0.281,0.034,13.836,0.602,1.081,1.021,4.0,3.0,7.0,2,13,0,0,0.004657342
1900-01-01 15:15:00,4BLTE,30.719,4.446,1.374,0.186,31.237,1.419,1.688,1.283,7.0,6.0,13.0,11,15,0,0,0.01837371
1900-01-01 03:15:00,1CLTE,11.924,1.92,1.333,0.056,22.185,2.833,1.091,1.031,4.0,3.0,7.0,5,3,0,0,0.016432377
1900-01-01 00:45:00,10BLTE,6.063,1.819,0.54,0.042,5.442,0.98,1.162,1.051,4.0,3.0,7.0,1,0,0,0,0.018020378
1900-01-01 22:30:00,10ALTE,16.269,4.85,1.426,0.084,15.63,0.629,1.223,1.112,5.0,5.0,10.0,0,22,0,0,0.16412252
1900-01-01 18:45:00,6VLTE,2.526,4.244,0.519,0.072,8.477,5.186,1.223,0.01,5.0,3.0,8.0,20,18,0,0,0.14967357
1900-01-01 06:30:00,4CLTE,6.063,0.606,0.158,0.018,3.389,0.329,1.061,1.041,3.0,3.0,6.0,12,6,0,0,0.0059168832
1900-01-01 10:30:00,3BLTE,21.524,6.972,2.26,0.151,38.412,1.385,1.516,1.192,6.0,5.0,11.0,8,10,0,0,0.05549741
1900-01-01 17:00:00,4BLTE,25.364,4.446,1.155,0.111,43.674,1.184,1.455,1.182,6.0,6.0,12.0,11,17,0,0,0.091556914
1900-01-01 14:30:00,4CLTE,23.747,3.335,0.499,0.094,10.261,0.436,1.405,1.455,6.0,6.0,12.0,12,14,0,0,0.05815777
1900-01-01 03:15:00,6ULTE,0.101,0.808,0.079,0.009,2.212,0.071,1.011,0.01,1.0,1.0,2.0,19,3,0,0,0.0054429034
1900-01-01 02:45:00,1CLTE,15.056,1.617,0.473,0.067,17.466,0.705,1.202,1.182,5.0,4.0,9.0,5,2,0,0,0.10743089
1900-01-01 14:15:00,5ALTE,16.774,1.112,0.199,0.574,6.594,10.275,1.213,1.112,4.0,5.0,9.0,13,14,0,0,0.050722834
1900-01-01 04:00:00,7VLTE,0.404,1.718,0.074,0.016,6.497,0.486,1.081,0.01,3.0,2.0,5.0,26,4,0,0,0.046674754
1900-01-01 16:45:00,10BLTE,7.276,1.112,0.408,0.052,20.699,0.86,1.142,1.031,4.0,3.0,7.0,1,16,0,0,0.0033861753
1900-01-01 22:30:00,5CLTE,9.398,1.819,0.647,0.049,40.194,1.106,1.122,1.031,4.0,3.0,7.0,15,22,0,0,0.006417644
1900-01-01 03:15:00,5CLTE,3.537,0.505,0.041,0.011,6.852,0.323,1.031,1.011,3.0,2.0,5.0,15,3,0,0,0.0029647239
1900-01-01 11:15:00,10ALTE,29.911,3.537,1.068,0.309,23.414,7.98,1.566,1.273,7.0,6.0,13.0,0,11,0,0,0.009091109
1900-01-01 08:00:00,6BLTE,10.105,8.084,5.841,0.674,66.937,46.855,1.112,0.01,4.0,3.0,7.0,17,8,0,0,0.11834658
1900-01-01 05:15:00,6CLTE,1.112,0.606,0.21,0.011,7.023,0.145,1.021,0.01,2.0,2.0,4.0,18,5,0,0,0.02736528
1900-01-01 04:45:00,5BLTE,5.558,0.404,0.002,0.015,0.148,0.095,1.021,1.011,2.0,2.0,4.0,14,4,0,0,0.0016762902
1900-01-01 17:00:00,5CLTE,24.05,4.345,1.148,0.145,33.291,1.843,1.647,1.273,7.0,7.0,14.0,15,17,0,0,0.023786401
1900-01-01 16:30:00,7VLTE,1.213,3.335,0.346,0.041,11.37,0.57,1.273,0.01,6.0,3.0,9.0,26,16,0,0,0.05475819
1900-01-01 19:45:00,6WLTE,2.289,3.582,0.378,0.075,23.838,4.39,1.403,0.01,6.0,4.0,10.0,21,19,0,0,0.09153821
1900-01-01 18:30:00,7CLTE,0.202,0.505,0.057,0.016,3.649,0.213,1.061,0.01,3.0,2.0,5.0,24,18,0,0,0.007910988
1900-01-01 03:15:00,3ALTE,1.617,0.404,0.058,0.013,3.164,0.49,1.011,1.011,2.0,1.0,3.0,7,3,0,0,0.0014233319
1900-01-01 12:15:00,5ALTE,15.056,2.223,0.507,0.078,11.104,0.496,1.283,1.192,6.0,6.0,12.0,13,12,0,0,0.06962495
1900-01-01 12:00:00,8CLTE,10.711,0.808,0.16,0.026,13.22,0.521,1.081,1.041,4.0,3.0,7.0,30,12,0,0,0.004415967
1900-01-01 20:30:00,7CLTE,0.505,0.707,0.187,0.029,7.418,0.403,1.122,0.01,4.0,3.0,7.0,24,20,0,0,0.013372388
1900-01-01 13:45:00,6ULTE,3.133,4.749,0.978,0.108,37.017,1.911,1.597,0.01,7.0,4.0,11.0,19,13,0,0,0.016275506
1900-01-01 11:30:00,5CLTE,24.353,2.728,0.594,0.191,12.213,20.582,1.526,1.273,8.0,6.0,14.0,15,11,0,0,0.052059304
1900-01-01 14:15:00,7ULTE,3.84,5.457,0.727,0.071,14.705,1.381,1.304,0.01,5.0,3.0,8.0,25,14,0,0,0.110969104
1900-01-01 21:30:00,5BLTE,15.461,2.425,0.495,0.055,20.782,0.55,1.202,1.182,4.0,4.0,8.0,14,21,0,0,0.10638009
1900-01-01 16:00:00,8ALTE,12.429,1.819,0.569,0.041,14.904,0.591,1.152,1.051,4.0,3.0,7.0,28,16,0,0,0.02793911
1900-01-01 16:00:00,8CLTE,6.164,0.808,0.202,0.034,16.316,0.682,1.091,1.031,4.0,3.0,7.0,30,16,0,0,0.00352416
1900-01-01 02:45:00,6WLTE,0.606,1.011,0.047,0.02,4.425,1.016,1.041,0.01,3.0,2.0,5.0,21,2,0,0,0.039931793
1900-01-01 08:15:00,10BLTE,3.739,0.808,0.232,0.03,20.748,2.499,1.081,1.021,3.0,2.0,5.0,1,8,0,0,0.0022347749
1900-01-01 03:30:00,3CLTE,0.909,1.011,1.562,0.038,49.234,0.351,1.021,1.011,2.0,2.0,4.0,9,3,0,0,0.006443177
1900-01-01 22:30:00,8CLTE,5.558,1.516,0.484,0.035,25.913,0.926,1.101,1.021,3.0,2.0,5.0,30,22,0,0,0.0040987534
1900-01-01 06:45:00,5ALTE,1.516,0.707,0.311,0.038,14.983,0.773,1.021,1.011,2.0,2.0,4.0,13,6,0,0,0.0070927436
1900-01-01 15:00:00,4ALTE,5.457,1.92,0.759,0.045,52.362,2.154,1.112,1.021,3.0,3.0,6.0,10,15,0,0,0.017857827
